JourName;TransactionDay;CountTransaction;ConsommationHier;MSemaineDernier;MSemaine7;ConsoMmJrAnP;ConsoMmJrMP;ConsoMmJrSmDer;MoyenneMoisPrec;MoyenneMMSAnPrec;MoyenneMMmAnPrec;ConsommationMaxMDer;IdGab;PoidJr;PoidName;PoidTot;SumRetrait;Id;weekDay;year;weekMonth
dimanche;2018-01-07;174;114300;NULL;125665;119400;144000;NULL;122187;119400;119693;176900;GAB-WN-01;3;1;3;124427;1314;1;2018;1
lundi;2018-01-08;113;124427;126689;124078;163500;124427;120900;122187;130293;119693;176900;GAB-WN-01;3;3;9;105800;1315;2;2018;2
mardi;2018-01-09;108;105800;126689;122828;140800;124427;187700;122187;130293;119693;176900;GAB-WN-01;3;2;6;110900;1316;2;2018;2
mercredi;2018-01-10;110;110900;126689;113915;140100;124427;111500;122187;130293;119693;176900;GAB-WN-01;3;2;6;116400;1317;2;2018;2
jeudi;2018-01-11;174;116400;126689;115531;124427;124427;118500;122187;130293;119693;176900;GAB-WN-01;3;2;6;124427;1318;2;2018;2
vendredi;2018-01-12;174;124427;126689;116272;98600;113300;109500;122187;130293;119693;176900;GAB-WN-01;3;6;18;124427;1319;2;2018;2
samedi;2018-01-13;107;124427;126689;115897;120200;122900;114300;122187;130293;119693;176900;GAB-WN-01;3;7;21;106500;1320;2;2018;2
dimanche;2018-01-14;174;106500;126689;117163;124427;124427;124427;122187;130293;119693;176900;GAB-WN-01;3;1;3;124427;1321;2;2018;2
lundi;2018-01-15;100;124427;116125;115222;121600;93900;105800;122187;117654;119693;176900;GAB-WN-01;3;3;9;108900;1322;3;2018;3
mardi;2018-01-16;174;108900;116125;117551;117400;124427;110900;122187;117654;119693;176900;GAB-WN-01;3;2;6;124427;1323;3;2018;3
mercredi;2018-01-17;174;124427;116125;119241;124427;115700;116400;122187;117654;119693;176900;GAB-WN-01;3;2;6;124427;1324;3;2018;3
jeudi;2018-01-18;174;124427;116125;120245;124427;131200;124427;122187;117654;119693;176900;GAB-WN-01;3;2;6;124427;1325;3;2018;3
vendredi;2018-01-19;174;124427;116125;120245;107400;124427;124427;122187;117654;119693;176900;GAB-WN-01;2;6;12;124427;1326;3;2018;3
samedi;2018-01-20;110;124427;116125;117766;103900;110000;106500;122187;117654;119693;176900;GAB-WN-01;2;7;14;104600;1327;3;2018;3
dimanche;2018-01-21;174;104600;116125;120007;124427;124427;124427;122187;117654;119693;176900;GAB-WN-01;2;1;2;124427;1328;3;2018;3
lundi;2018-01-22;104;124427;119376;121441;124427;124427;108900;122187;111925;119693;176900;GAB-WN-01;2;3;6;135900;1329;4;2018;4
mardi;2018-01-23;174;135900;119376;123382;124427;124427;124427;122187;111925;119693;176900;GAB-WN-01;2;2;4;124427;1330;4;2018;4
mercredi;2018-01-24;174;124427;119376;123382;89300;124427;124427;122187;111925;119693;176900;GAB-WN-01;2;2;4;124427;1331;4;2018;4
jeudi;2018-01-25;108;124427;119376;121054;92900;83200;124427;122187;111925;119693;176900;GAB-WN-01;2;2;4;105800;1332;4;2018;4
vendredi;2018-01-26;105;105800;119376;117088;114700;124427;124427;122187;111925;119693;176900;GAB-WN-01;4;6;24;92700;1333;4;2018;4
samedi;2018-01-27;128;92700;119376;120272;113300;124427;104600;122187;111925;119693;176900;GAB-WN-01;4;7;28;149900;1334;4;2018;4
dimanche;2018-01-28;174;149900;119376;122751;124427;124427;124427;122187;111925;119693;176900;GAB-WN-01;4;1;4;124427;1335;4;2018;4
lundi;2018-01-29;103;124427;122511;119947;81900;NULL;135900;122187;114211;119693;176900;GAB-WN-01;4;3;12;102000;1336;5;2018;5
mardi;2018-01-30;105;102000;122511;116172;124427;NULL;124427;122187;114211;119693;176900;GAB-WN-01;4;2;8;105700;1337;5;2018;5
mercredi;2018-01-31;134;105700;122511;121994;124427;NULL;124427;122187;114211;119693;176900;GAB-WN-01;4;2;8;171000;1338;5;2018;5
jeudi;2018-02-01;113;171000;122511;124003;88900;118500;105800;121665;114211;116817;187700;GAB-WN-01;4;2;8;140500;1339;5;2018;1
vendredi;2018-02-02;124;140500;122511;127328;123900;109500;92700;121665;114211;116817;187700;GAB-WN-01;4;6;24;132400;1340;5;2018;1
samedi;2018-02-03;145;132400;122511;131453;131500;114300;149900;121665;114211;116817;187700;GAB-WN-01;4;7;28;125700;1341;5;2018;1
dimanche;2018-02-04;174;125700;122511;128269;124427;124427;124427;121665;114211;116817;187700;GAB-WN-01;4;1;4;124427;1342;5;2018;1
lundi;2018-02-05;123;124427;128818;129690;115700;120900;102000;121665;126207;116817;187700;GAB-WN-01;3;3;9;135800;1343;6;2018;1
mardi;2018-02-06;115;135800;128818;133215;156800;187700;105700;121665;126207;116817;187700;GAB-WN-01;3;2;6;130200;1344;6;2018;1
mercredi;2018-02-07;106;130200;128818;132865;124427;111500;171000;121665;126207;116817;187700;GAB-WN-01;3;2;6;102900;1345;6;2018;1
jeudi;2018-02-08;134;102900;128818;127165;126000;124427;140500;121665;126207;116817;187700;GAB-WN-01;3;2;6;125400;1346;6;2018;2
vendredi;2018-02-09;114;125400;128818;123190;119700;124427;132400;121665;126207;116817;187700;GAB-WN-01;3;6;18;108700;1347;6;2018;2
samedi;2018-02-10;117;108700;128818;120003;116400;106500;125700;121665;126207;116817;187700;GAB-WN-01;3;7;21;106900;1348;6;2018;2
dimanche;2018-02-11;174;106900;128818;119844;124427;124427;124427;121665;126207;116817;187700;GAB-WN-01;3;1;3;124427;1349;6;2018;2
lundi;2018-02-12;105;124427;119189;115953;137100;105800;135800;121665;118068;116817;187700;GAB-WN-01;3;3;9;93300;1350;7;2018;2
mardi;2018-02-13;104;93300;119189;111353;99100;110900;130200;121665;118068;116817;187700;GAB-WN-01;3;2;6;99000;1351;7;2018;2
mercredi;2018-02-14;108;99000;119189;108153;104800;116400;102900;121665;118068;116817;187700;GAB-WN-01;3;2;6;104600;1352;7;2018;2
jeudi;2018-02-15;174;104600;119189;110844;112200;124427;125400;121665;118068;116817;187700;GAB-WN-01;3;2;6;124427;1353;7;2018;3
vendredi;2018-02-16;102;124427;119189;106106;124427;124427;108700;121665;118068;116817;187700;GAB-WN-01;3;6;18;87500;1354;7;2018;3
samedi;2018-02-17;151;87500;119189;108044;124427;104600;106900;121665;118068;116817;187700;GAB-WN-01;3;7;21;124200;1355;7;2018;3
dimanche;2018-02-18;174;124200;119189;110235;124427;124427;124427;121665;118068;116817;187700;GAB-WN-01;3;1;3;124427;1356;7;2018;3
lundi;2018-02-19;174;124427;108207;110235;124427;108900;93300;121665;114383;116817;187700;GAB-WN-01;2;3;6;124427;1357;8;2018;3
mardi;2018-02-20;174;124427;108207;114126;93600;124427;99000;121665;114383;116817;187700;GAB-WN-01;2;2;4;124427;1358;8;2018;3
mercredi;2018-02-21;100;124427;108207;113726;124427;124427;104600;121665;114383;116817;187700;GAB-WN-01;2;2;4;95800;1359;8;2018;3
jeudi;2018-02-22;174;95800;108207;116204;123400;105800;124427;121665;114383;116817;187700;GAB-WN-01;2;2;4;124427;1360;8;2018;4
vendredi;2018-02-23;174;124427;108207;116204;97100;92700;87500;121665;114383;116817;187700;GAB-WN-01;2;6;12;124427;1361;8;2018;4
samedi;2018-02-24;103;124427;108207;117629;113300;149900;124200;121665;114383;116817;187700;GAB-WN-01;2;7;14;98900;1362;8;2018;4
dimanche;2018-02-25;174;98900;108207;117657;124427;124427;124427;121665;114383;116817;187700;GAB-WN-01;2;1;2;124427;1363;8;2018;4
lundi;2018-02-26;174;124427;116690;117657;124427;135900;124427;121665;109597;116817;187700;GAB-WN-01;4;3;12;124427;1364;9;2018;4
mardi;2018-02-27;118;124427;116690;117104;75700;124427;124427;121665;109597;116817;187700;GAB-WN-01;4;2;8;120000;1365;9;2018;4
mercredi;2018-02-28;133;120000;116690;122101;124427;124427;95800;121665;109597;116817;187700;GAB-WN-01;4;2;8;164400;1366;9;2018;4
jeudi;2018-03-01;159;164400;116690;135763;124427;140500;124427;119302;109597;123303;164400;GAB-WN-01;4;2;8;205100;1367;9;2018;1
vendredi;2018-03-02;136;205100;116690;139497;102800;132400;124427;119302;109597;123303;164400;GAB-WN-01;4;6;24;154300;1368;9;2018;1
samedi;2018-03-03;127;154300;116690;138744;124500;125700;98900;119302;109597;123303;164400;GAB-WN-01;4;7;28;118400;1369;9;2018;1
dimanche;2018-03-04;174;118400;116690;141935;90900;124427;124427;119302;109597;123303;164400;GAB-WN-01;4;1;4;124427;1370;9;2018;1
lundi;2018-03-05;125;124427;144436;142781;97000;135800;124427;119302;134928;123303;164400;GAB-WN-01;3;3;9;131200;1371;10;2018;1
mardi;2018-03-06;103;131200;144436;139553;168600;130200;120000;119302;134928;123303;164400;GAB-WN-01;3;2;6;98600;1372;10;2018;1
mercredi;2018-03-07;106;98600;144436;138028;152500;102900;164400;119302;134928;123303;164400;GAB-WN-01;3;2;6;107800;1373;10;2018;1
jeudi;2018-03-08;109;107800;144436;133165;153500;125400;205100;119302;134928;123303;164400;GAB-WN-01;3;2;6;125500;1374;10;2018;2
vendredi;2018-03-09;174;125500;144436;123081;151700;108700;154300;119302;134928;123303;164400;GAB-WN-01;3;6;18;124427;1375;10;2018;2
samedi;2018-03-10;174;124427;144436;119347;123000;106900;118400;119302;134928;123303;164400;GAB-WN-01;3;7;21;124427;1376;10;2018;2
dimanche;2018-03-11;115;124427;144436;116472;98200;124427;124427;119302;134928;123303;164400;GAB-WN-01;3;1;3;95400;1377;10;2018;2
lundi;2018-03-12;100;95400;115336;112856;153100;93300;131200;119302;125419;123303;164400;GAB-WN-01;3;3;9;95500;1378;11;2018;2
mardi;2018-03-13;174;95500;115336;112010;124427;99000;98600;119302;125419;123303;164400;GAB-WN-01;3;2;6;124427;1379;11;2018;2
mercredi;2018-03-14;174;124427;115336;115238;124427;104600;107800;119302;125419;123303;164400;GAB-WN-01;3;2;6;124427;1380;11;2018;2
jeudi;2018-03-15;174;124427;115336;117316;124427;124427;125500;119302;125419;123303;164400;GAB-WN-01;3;2;6;124427;1381;11;2018;3
vendredi;2018-03-16;102;124427;115336;113166;124427;87500;124427;119302;125419;123303;164400;GAB-WN-01;3;6;18;92300;1382;11;2018;3
samedi;2018-03-17;110;92300;115336;111001;102700;124200;124427;119302;125419;123303;164400;GAB-WN-01;3;7;21;107100;1383;11;2018;3
dimanche;2018-03-18;174;107100;115336;111001;124427;124427;95400;119302;125419;123303;164400;GAB-WN-01;3;1;3;124427;1384;11;2018;3
lundi;2018-03-19;105;124427;113229;110626;113200;124427;95500;119302;114311;123303;164400;GAB-WN-01;2;3;6;92400;1385;12;2018;3
mardi;2018-03-20;116;92400;113229;114526;95200;124427;124427;119302;114311;123303;164400;GAB-WN-01;2;2;4;126700;1386;12;2018;3
mercredi;2018-03-21;174;126700;113229;114526;124427;95800;124427;119302;114311;123303;164400;GAB-WN-01;2;2;4;124427;1387;12;2018;3
jeudi;2018-03-22;174;124427;113229;114526;124427;124427;124427;119302;114311;123303;164400;GAB-WN-01;2;2;4;124427;1388;12;2018;4
vendredi;2018-03-23;174;124427;113229;114526;106900;124427;92300;119302;114311;123303;164400;GAB-WN-01;2;6;12;124427;1389;12;2018;4
samedi;2018-03-24;100;124427;113229;114638;111600;98900;107100;119302;114311;123303;164400;GAB-WN-01;2;7;14;93200;1390;12;2018;4
dimanche;2018-03-25;174;93200;113229;116804;124427;124427;124427;119302;114311;123303;164400;GAB-WN-01;2;1;2;124427;1391;12;2018;4
lundi;2018-03-26;109;124427;115715;115001;88700;124427;92400;119302;117847;123303;164400;GAB-WN-01;4;3;12;110000;1392;13;2018;4
mardi;2018-03-27;109;110000;115715;116251;124427;120000;126700;119302;117847;123303;164400;GAB-WN-01;4;2;8;102400;1393;13;2018;4
mercredi;2018-03-28;102;102400;115715;112501;124427;164400;124427;119302;117847;123303;164400;GAB-WN-01;4;2;8;96700;1394;13;2018;4
jeudi;2018-03-29;117;96700;115715;111060;124427;NULL;124427;119302;117847;123303;164400;GAB-WN-01;4;2;8;112900;1395;13;2018;5
vendredi;2018-03-30;122;112900;115715;112069;124427;NULL;124427;119302;117847;123303;164400;GAB-WN-01;4;6;24;132500;1396;13;2018;5
samedi;2018-03-31;174;132500;115715;112069;114100;NULL;93200;119302;117847;123303;164400;GAB-WN-01;4;7;28;124427;1397;13;2018;5
dimanche;2018-04-01;127;124427;115715;115031;124427;124427;124427;119068;117847;117954;205100;GAB-WN-01;4;1;4;116900;1398;13;2018;1
lundi;2018-04-02;154;116900;113689;121028;124427;131200;110000;119068;121393;117954;205100;GAB-WN-01;4;3;12;172400;1399;14;2018;1
mardi;2018-04-03;127;172400;113689;122403;119500;98600;102400;119068;121393;117954;205100;GAB-WN-01;4;2;8;121000;1400;14;2018;1
mercredi;2018-04-04;153;121000;113689;131265;124427;107800;96700;119068;121393;117954;205100;GAB-WN-01;4;2;8;173300;1401;14;2018;1
jeudi;2018-04-05;174;173300;113689;134731;114900;205100;112900;119068;121393;117954;205100;GAB-WN-01;3;2;6;124427;1402;14;2018;1
vendredi;2018-04-06;118;124427;113689;136694;157200;154300;132500;119068;121393;117954;205100;GAB-WN-01;3;6;18;128600;1403;14;2018;1
samedi;2018-04-07;107;128600;113689;132056;119400;118400;124427;119068;121393;117954;205100;GAB-WN-01;3;7;21;95400;1404;14;2018;1
dimanche;2018-04-08;174;95400;113689;132056;89900;95400;116900;119068;121393;117954;205100;GAB-WN-01;3;1;3;124427;1405;14;2018;2
lundi;2018-04-09;113;124427;134222;132131;162000;95500;172400;119068;124689;117954;205100;GAB-WN-01;3;3;9;117500;1406;15;2018;2
mardi;2018-04-10;116;117500;134222;125356;145300;124427;121000;119068;124689;117954;205100;GAB-WN-01;3;2;6;118200;1407;15;2018;2
mercredi;2018-04-11;106;118200;134222;123994;111800;124427;173300;119068;124689;117954;205100;GAB-WN-01;3;2;6;110100;1408;15;2018;2
jeudi;2018-04-12;174;110100;134222;117885;99800;125500;124427;119068;124689;117954;205100;GAB-WN-01;3;2;6;124427;1409;15;2018;2
vendredi;2018-04-13;174;124427;134222;117885;108300;124427;128600;119068;124689;117954;205100;GAB-WN-01;3;6;18;124427;1410;15;2018;2
samedi;2018-04-14;123;124427;134222;115772;121200;124427;95400;119068;124689;117954;205100;GAB-WN-01;3;7;21;111700;1411;15;2018;2
dimanche;2018-04-15;174;111700;134222;119401;124427;124427;124427;119068;124689;117954;205100;GAB-WN-01;3;1;3;124427;1412;15;2018;3
lundi;2018-04-16;174;124427;118683;119401;106600;92400;117500;119068;115513;117954;205100;GAB-WN-01;3;3;9;124427;1413;16;2018;3
mardi;2018-04-17;174;124427;118683;120266;124427;126700;118200;119068;115513;117954;205100;GAB-WN-01;3;2;6;124427;1414;16;2018;3
mercredi;2018-04-18;174;124427;118683;121045;NULL;124427;110100;119068;115513;117954;205100;GAB-WN-01;3;2;6;124427;1415;16;2018;3
jeudi;2018-04-19;174;124427;118683;122836;NULL;124427;124427;119068;115513;117954;205100;GAB-WN-01;2;2;4;124427;1416;16;2018;3
vendredi;2018-04-20;112;124427;118683;122982;NULL;92300;124427;119068;115513;117954;205100;GAB-WN-01;2;6;12;125600;1417;16;2018;3
samedi;2018-04-21;174;125600;118683;122982;NULL;107100;111700;119068;115513;117954;205100;GAB-WN-01;2;7;14;124427;1418;16;2018;3
dimanche;2018-04-22;174;124427;118683;124573;NULL;124427;124427;119068;115513;117954;205100;GAB-WN-01;2;1;2;124427;1419;16;2018;4
lundi;2018-04-23;122;124427;124594;125795;NULL;110000;124427;119068;NULL;117954;205100;GAB-WN-01;2;3;6;134200;1420;17;2018;4
mardi;2018-04-24;174;134200;124594;125795;NULL;102400;124427;119068;NULL;117954;205100;GAB-WN-01;2;2;4;124427;1421;17;2018;4
